"id","title","year","language","authors"
"uc1.c065590420","History of the Ottawa and Chippewa Indians of Michigan : a grammar of their language, and personal and family history of the author / by Andrew J. Blackbird, late U.S. interpreter.","1975","eng","Blackbird, Andrew J"
"mdp.39015018973803","Dry lips oughta move to Kapuskasing : a play / by Tomson Highway.","1989","eng","Highway, Tomson 1951-"
"mdp.39015048547858","Singing for a spirit : a portrait of the Dakota Sioux / Vine Deloria, Jr.","1999","eng","Deloria, Vine"
"mdp.39015045655332","The dance house : stories from Rosebud / by Joseph Marshall, III.","1998","eng","Marshall, Joseph 1945-"
"uc1.32106018253242","We have the right to exist : a translation of aboriginal indigenous thought : the first book ever published from an Ahnishinahb?o?t?jibway perspective / by Wub-e-ke-niew","1995","eng",""
"uiug.30112000464682","Hualapai reference grammar / Lucille J. Watahomigie, Jorigine Bender, and Akira Y. Yamamoto, with Elnora Mapatis, Josie Manakaja, and Malinda Powskey.","1982","eng","Watahomigie, Lucille J; Yamamoto, Akira Y; Bender, Jorigine; University of California, Los Angeles American Indian Studies Center"
"mdp.39015040556832","Bead on an anthill : a Lakota childhood / Delphine Red Shirt.","1998","eng",""
"mdp.39015037772129","Earthquake weather : poems / Janice Gould.","1996","eng","Gould, Janice 1949-"
"wu.89082412727","First families : a photographic history of California Indians / L. Frank and Kim Hogeland.","2007","eng","Hogeland, Kim"
"mdp.39015022218807","A Pima past.","1974","eng","Shaw, Anna Moore"
"uc1.32106008463025","A white rainbow : poems of a Cherokee heritage / by Ralph Salisbury.","1985","eng","Salisbury, Ralph J"
"mdp.39015005279792","Tales the elders told : Ojibway legends / Basil H. Johnston ; paintings and drawings by Shirley Cheechoo.","1981","eng","Johnston, Basil"
"yul.11907875_000_00","From the deep woods to civilization chapters in the autobiography of an Indian, by Charles A. Eastman (Ohiyesa) ...","1917","eng","Eastman, Charles Alexander 1858-1939"
"mdp.39015013340974","Children of cottonwood : piety and ceremonialism in Hopi Indian puppetry / Armin W. Geertz, Michael Lomatuway'ma ; illustrations by Warren Namingha and Poul N?rbo.","1987","eng","Geertz, Armin W. 1948-; Lomatuway'ma, Michael"
"mdp.39015021565869","Indian singing in 20th century America / Gail Tremblay.","1990","eng","Tremblay, Gail"
"uc1.b4437897","Russet mantle, and The Cherokee night, two plays.","1936","eng","Riggs, Lynn 1899-1954"
"mdp.39015061375062","Walk in peace : legends and stories of the Michigan Indians / by Simon Otto ; illustrations by Kayle Crampton.","1990","eng","Otto, Simon; Crampton, Kayle"
"mdp.39015074241251","Coyote stories of the Montana Salish Indians / developed by the Salish Culture Committee, Confederated Salish and Kootenai Tribes ; Johnny Arlee, chairman ... [et al.] ; Tony Sandoval, Andy Woodcock, Alameda Addison, illustrator.","1999","eng","Addison, Alameda ill; Woodcock, Andy ill; Sandoval, Tony ill; Arlee, Johnny; Confederated Salish &amp; Kootenai Tribes of the Flathead Reservation, Montana Salish Culture Committee"
"mdp.39015048957339","All our relations : native struggles for land and life / by Winona LaDuke.","1999","eng","LaDuke, Winona"
"uc1.b4391393","Red cedar warrior / S.J. Brito.","1986","eng","Brito, Silvester J"
"mdp.39015033145254","One indian and two chiefs : short fiction / by Ralph Salisbury.","1993","eng","Salisbury, Ralph J"
"mdp.39015046334804","Crow Dog : four generations of Sioux medicine men / Leonard Crow Dog and Richard Erdoes.","1995","eng","Crow Dog, Leonard 1942-; Erdoes, Richard"
"mdp.39015005886406","Hopi cookery / Juanita Tiger Kavena.","1980","eng","Kavena, Juanita Tiger"
"mdp.39015032589775","Grand Avenue / Greg Sarris.","1994","eng","Sarris, Greg"
"mdp.39015029710715","Lone Dog's winter count / Diane Glancy.","1991","eng","Glancy, Diane"
"pst.000022307439","The way south / Robert J. Conley.","1994","eng","Conley, Robert J"
"uc1.32106008463272","A breeze swept through / by Luci Tapahonso ; [art, Jaune Quick-to-See Smith].","1987","eng","Tapahonso, Luci 1953-; Smith, Jaune Quick-to-See 1940-"
"mdp.39015034447378","All my sins are relatives / W.S. Penn.","1995","eng","Penn, W. S. 1949-; Penn, W. S. 1949- signer"
"mdp.39015046883529","A snake in her mouth : poems 1974-96 / by Nila NorthSun.","1997","eng","NorthSun, Nila"
"mdp.39015041772370","Backward to forward : prose pieces / Maurice Kenny.","1997","eng","Kenny, Maurice 1929-"
"wu.89073133506","The American Indian index : a directory of Indian country, USA / by Gregory W. Frazier ; edited by Randolph J. Punley.","1985","eng","Frazier, Gregory W. 1947-; Punley, Randolph J"
"wu.89073134017","Native Americans of California and Nevada / by Jack D. Forbes.","1982","eng","Forbes, Jack D"
"inu.30000003291170","Moontellers : myths of the moon from around the world / by Lynn Moroney ; illustrated by Greg Shed.","1995","eng","Moroney, Lynn; Shed, Greg ill"
"uc1.32106009294544","The surrounded / D'Arcy McNickle ; introd. by Lawrence W. Towner.","1978","eng","McNickle, D'Arcy 1904-1977"
"inu.30000011553850","Materials selection for Indian libraries / Rosemary Ackley Christensen.","1975","eng","Christensen, Rosemary Ackley"
"uc1.32106005329369","Riding the Earthboy 40 : poems / by James Welch.","1976","eng","Welch, James 1940-"
"uc1.b4397954","One age in a dream / Diane Glancy ; illustrations by Jay Moon","1986","eng","Glancy, Diane; Moon, Jay"
"mdp.39015046486018","Pictures of our nobler selves / Mark N. Trahant.","1995","eng","Trahant, Mark N; Freedom Forum First Amendment Center at Vanderbilt University"
"mdp.49015000853946","Keepers of the earth : native American stories and environmental activities for children / Michael J. Caduto and Joseph Bruchac ; foreword by N. Scott Momaday ; illustrations by John Kahionhes Fadden and Carol Wood.","1989","eng","Caduto, Michael J; Wood, Carol ill; Ka-Hon-Hes ill; Bruchac, Joseph 1942-"
"mdp.39015033259667","When coyote howls : a lavaland tale / Robert Franklin Gish.","1994","eng","Gish, Robert"
"mdp.39015012432665","A cannon between my knees / Paula Gunn Allen.","1981","eng","Allen, Paula Gunn"
"mdp.39015029539262","Nickajack / Robert J. Conley.","1992","eng","Conley, Robert J"
"mdp.39015046485168","Songs for discharming : poems / by Denise Sweet.","1997","eng","Sweet, Denise"
"uc1.31175035222275","Indian scout talks : a guide for boy scouts and camp fire girls / by Charles A. Eastman.","1914","eng","Eastman, Charles Alexander 1858-1939"
"mdp.39015014553039","Narrative chance : postmodern discourse on native American Indian literatures / edited by Gerald Vizenor.","1989","eng","Vizenor, Gerald Robert 1934-"
"mdp.39015050326183","Sitting by his bones / James BlueWolf.","1999","eng","BlueWolf, James"
"mdp.39015058803787","Outfoxing coyote / Carolyn Dunn.","2001","eng","Anderson, Carolyn Dunn 1965-"
"mdp.39015034433360","Aniyunwiya/real human beings : an anthology of contemporary Cherokee prose / edited by Joseph Bruchac.","1995","eng","Bruchac, Joseph 1942-"
"uiug.30112022279704","Indian nullification of the unconstitutional laws of Massachusetts, relative to the Marshpee tribe : or, The pretended riot explained / by William Apes ; foreword by Jack Campisi.","1979","eng","Apess, William 1798-1839"
"mdp.39015056473203","This day in North American Indian history : important dates in the history of North America's native peoples for every calendar day / Phil Konstantin.","2002","eng","Konstantin, Phil"
"uva.x000866170","Thirteen moons = Treize lunes / Robert Chute ; traduit par Christian B?dard.","1982","eng","Chute, Robert M. (Robert Maurice) 1926-; B?dard, Christian"
"uc1.b4431299","Dead letters sent, and other poems / by Maurice Kenny","1958","eng","Kenny, Maurice 1929-"
"uc1.b4431298","The mama poems / Maurice Kenny.","1984","eng","Kenny, Maurice 1929-"
"uc1.$b299233","Big Lake : a tragedy in two parts, as produced by the American laboratory theater, New York city,","1927","eng","Riggs, Lynn 1899-1954"
"mdp.39015017437560","The long way home / Robert J. Conley.","1994","eng","Conley, Robert J"
"pst.000023642379","I can't have bannock, but the beaver has a dam / by Bernelda Wheeler ; illustrated by Herman Bekkering.","1993","eng","Wheeler, Bernelda 1937-; Bekkering, Herman"
"txu.059173000161004","Almanac of the dead : a novel / by Leslie Marmon Silko.","1991","eng","Silko, Leslie Marmon 1948-"
"mdp.39015034927437","Little / by David Treuer.","1995","eng","Treuer, David"
"mdp.39015038549351","The only piece of furniture in the house : a novel / Diane Glancy.","1996","eng","Glancy, Diane"
"wu.89058379611","Speaking of Indians, by Ella Deloria.  Cover design and decorations by Mary Sully.","1944","eng","Deloria, Ella Cara"
"mdp.39015055594801","Sing, like a hermit thrush / Richard G. Green.","1995","eng","Green, Richard G"
"uc2.ark:/13960/fk46q1st4g","Tales of the bark lodges / by Hen-Toh, Wyandot.","1920","eng","Walker, Bertrand N. O. 1870-1928; Hen-Toh, Wyandot 1870-1928"
"mdp.39015020632074","The invisible musician : poems / by Ray A. Young Bear.","1990","eng","Young Bear, Ray A"
"umn.31951002415764k","A study of Omaha Indian music, Cambridge, Mass., Peabody museum of American arch?ology and ethnology, 1893.","1967","eng","Fletcher, Alice C. (Alice Cunningham) 1838-1923; Fillmore, John Comfort 1843-1898; La Flesche, Francis d. 1932"
"wu.89073204679","Circles of time : aboriginal land rights and resistance in Ontario / David T. McNab ; with a foreword by Gary Potts.","1999","eng","McNab, David 1947-"
"mdp.39015032764535","Tales of the Anishinaubaek / Basil H. Johnston ; illustrated by Maxine Noel (Ioyan Mani).","1993","eng","Johnston, Basil; Noel, Maxine; Royal Ontario Museum"
"pst.000046212788","Earth dance drum :  a celebration of life / by Blackwolf & Gina Jones.","1996","eng","Jones, BlackWolf 1935-; Jones, Gina 1960-"
"mdp.49015000024332","The Aggressions of civilization : federal Indian policy since the 1880s / edited by Sandra L. Cadwalader and Vine Deloria, Jr.","1984","eng","Deloria, Vine; Cadwalader, Sandra L"
"mdp.39015040365721","Dreams of Quivira : stories in search of the golden West : new fiction / by Robert Franklin Gish.","1998","eng","Gish, Robert"
"mdp.39015071201704","Chicago-jig : legend of the Indian paradise / written, printed and illustrated in the United States by John C. Wright (Little Crane).","1935","eng","Wright, J. C. (John Couchois) 1874-"
"mdp.39015046900752","Ararap?kva : creation stories of the people : traditional Karuk Indian literature from northwestern California / edited and translated by Julian Lang.","1994","eng","Lang, Julian 1951-"
"mdp.39015034415938","Home places : contemporary Native American writing from sun tracks / edited by Larry Evers and Ofelia Zepeda.","1995","eng","Zepeda, Ofelia; Evers, Larry"
"mdp.49015002661388","Strong hearts, wounded souls : Native American veterans of the Vietnam War / Tom Holm.","1996","eng","Holm, Tom 1946-"
"umn.31951d01346160m","In the valley of the ancients : a book of Native American legends / written by Lou Cuevas ; edited by Robin White ; illustrated by Jim Fuge.","1996","eng","Cuevas, Lou 1946-; Fuge, Jim; White, Robin"
"osu.32435026076133","Fighting the battle of double colonization : the view of a Hawaiian feminist / by Haunani-Kay Trask.","1984","eng","Trask, Haunani-Kay"
"mdp.39015029566604","Chief Joseph's allies / by Clifford E. Trafzer, Richard D. Scheuerman.","1992","eng","Trafzer, Clifford E; Scheuerman, Richard D"
"mdp.39015046013408","Fire power / Chrystos.","1995","eng",""
"mdp.39015017459150","Walk in your soul; love incantations of the Oklahoma Cherokees [by] Jack Frederick Kilpatrick [and] Anna Gritts Kilpatrick.","1965","eng","Kilpatrick, Jack Frederick; Kilpatrick, Anna Gritts"
"uc1.32106019876769","Kennewick Man : perspectives on the ancient one / Heather Burke ... [et al.], editors","2008","eng","Burke, Heather 1966-"
"uc1.l0073743973","Alaska native writers, storytellers and orators / guest editors, Nara Dauenhauer, Richard Dauenhauer, Gary Holthaus ; executive editors, Ronald Spatz, James Jaco?b Liszka ; with an introduction by Rayna Green.","1986","eng","Holthaus, Gary H. 1932-; Dauenhauer, Richard; Dauenhauer, Nora"
"uc1.32106008463074","The north people / Anita Endrezze-Danielson.","1983","eng","Endrezze, Anita"
"mdp.39015033118251","Born a chief : the nineteenth century Hopi boyhood of Edmund Nequatewa, as told to Alfred F. Whiting / edited by P. David Seaman.","1993","eng","Nequatewa, Edmund ca. 1880-1969; Seaman, P. David; Whiting, Alfred F"
"wu.89067287748","Cemetery inscriptions of the town of Barnstable, Massachusetts and its villages, 1600-1900 / Paul J. Bunnell.","1992","eng","Bunnell, Paul J. (Paul Joseph) 1946-"
"mdp.39015040114947","The American Indian and the media / executive editor, Tim Giago ; sponsored by the National Conference of Christians and Jews, Minnesota-Dakotas Region ... [et al.].","1991","eng","Giago, Tim A. 1934-; American Indian Media Image Task Force; National Conference of Christians and Jews Minnesota-Dakotas Region"
"mdp.39015042406192","John Fredson Edward Sapir h?a googwandak = Stories told by John Fredson to Edward Sapir / told by John Fredson ; transcribed by Edward Sapir ; retranscribed by Katherine Peter ; edited and translated by Jane McGary ; proofread by Jeff Leer ; biographical sketch by Craig Mishler.","1982","ath","Fredson, John 1895-1945; McGary, Mary Jane; Sapir, Edward 1884-1939"
"uc1.32106007779264","Long division : a tribal history : poems / Wendy Rose.","1981","eng","Rose, Wendy"
"mdp.39015025297758","Apache legends : songs of the Wind Dancer / Lou Cuevas.","1991","eng","Cuevas, Lou 1946-"
"mdp.49015002913870","The Navajo language : a grammar and colloquial dictionary / Robert W. Young, William Morgan.","1980","eng","Young, Robert W. 1912-; Young, Robert W. 1912-; Young, Robert W. 1912-; Morgan, William fl. 1936-"
"umn.31951000955302f","Indian boyhood,","1927","eng","Eastman, Charles Alexander 1858-1939"
"mdp.39015032100565","The Sound of rattles and clappers : a collection of new California Indian writing / edited by Greg Sarris.","1994","eng","Sarris, Greg"
"aeu.ark:/13960/t0jt07t91","Experience of five Christian Indians of the Pequod tribe published by William Apess.","1837","eng","Apess, William b. 1798"
"uva.x000011853","Indian life and Indian history by an Indian author : embracing the traditions of the North American Indians regarding themselves, particularly of that most important of all the tribes, the Ojibways / by Kah-ge-ga-gah-bowh, known also by the English name of George Copway.","1978","eng","Copway, George 1818-1869"
"mdp.39015029540443","Green grass, running water / Thomas King.","1993","eng","King, Thomas 1943-"
"mdp.39015046875749","Exiled in the land of the free : democracy, Indian nations, and the U.S. Constitution / Oren Lyons ... [et al.] ; foreword by Peter Matthiessen ; preface by Daniel K. Inouye.","1992","eng","Lyons, Oren"
"mdp.39015042093552","One more story : contemporary Seneca tales of the supernatural / as told by DuWayne Leslie Bowen ; illustrations by Beth Clark.","1991","eng","Bowen, DuWayne Leslie 1946-; Clark, Beth ill"
"mdp.39015047454791","Lnu and Indians we're called / Rita Joe.","1991","eng","Joe, Rita 1932-2007"
"uc1.b4421445","Looking through a squared off circle / Silvester J. Brito.","1985","eng","Brito, Silvester J"
"mdp.39015014943859","Iroquois stories : heroes and heroines, monsters and magic / as told by Joseph Bruchac ; illustrated by Daniel Burgevin.","1985","eng","Bruchac, Joseph 1942-; Burgevin, Daniel ill"
"mdp.39015066019020","American Indians, American justice / by Vine Deloria, Jr. and Clifford M. Lytle.","1983","eng","Deloria, Vine; Lytle, Clifford M"
"mdp.39015030708740","Diet pepsi & nacho cheese : poems / by Nila NorthSun.","1977","eng","NorthSun, Nila"
"mdp.39015001660292","Navajo stories of the long walk period. [Prepared under the supervision of Ruth Roessel.","1973","eng","Roessel, Ruth"
"mdp.39015045699314","Fugitive colors / Chrystos.","1995","eng",""
"mdp.39015018834427","Simple songs : stories / by Vickie Sears.","1990","eng","Sears, Vickie 1941-"
"mdp.39015025375166","Creation of a California tribe : grandfather's Maidu Indian tales / by Lee Ann Smith-Trafzer and Clifford E. Trafzer ; illustrations by Ross Coates.","1988","eng","Smith-Trafzer, Lee Ann; Trafzer, Clifford E"
"uc1.b4421446","Man from a rainbow / Silvester J. Brito.","1983","eng","Brito, Silvester J"
"mdp.39015066844294","Smuggling Cherokee / Kim Shuck.","2005","eng","Shuck, Kim; Greenfield Review Press publisher"
"mdp.39015042552763","Whispering in shadows / Jeanette C. Armstrong.","1999","eng","Armstrong, Jeannette C"
"mdp.39015043825077","A tortured people : the politics of colonization / Howard Adams.","1995","eng","Adams, Howard 1926-"
